Date,Close
23-12-2021,47.58829498
27-12-2021,48.17260361
28-12-2021,48.0056572
29-12-2021,48.07057953
30-12-2021,47.98711014
31-12-2021,47.76451874
03-01-2022,49.35049057
04-01-2022,49.28556442
05-01-2022,49.96260834
06-01-2022,50.09245682
07-01-2022,49.56380844
10-01-2022,51.20542526
11-01-2022,51.85464096
12-01-2022,51.69697189
13-01-2022,50.95499802
14-01-2022,51.65987778
18-01-2022,50.78806305
19-01-2022,49.73074722
20-01-2022,48.26534653
21-01-2022,48.26534653
24-01-2022,48.17260361
25-01-2022,47.30078125
26-01-2022,47.94073486
27-01-2022,44.5647583
28-01-2022,44.26797104
31-01-2022,45.27890778
01-02-2022,45.39948273
02-02-2022,45.91886139
03-02-2022,44.77807236
04-02-2022,44.86685181
07-02-2022,45.02573013
08-02-2022,45.61448669
09-02-2022,46.6424675
10-02-2022,45.66120529
11-02-2022,44.51173782
14-02-2022,44.46501541
15-02-2022,45.26870346
16-02-2022,45.07244873
17-02-2022,44.45566559
18-02-2022,42.09130478
22-02-2022,41.76421356
23-02-2022,41.72683334
24-02-2022,43.66130829
25-02-2022,44.58649826
28-02-2022,44.57715607
01-03-2022,43.75475693
02-03-2022,45.67055511
03-03-2022,44.79209137
04-03-2022,44.92292786
07-03-2022,44.55846024
08-03-2022,44.39024734
09-03-2022,44.51173782
10-03-2022,43.60523987
11-03-2022,42.82958603
14-03-2022,41.49319839
15-03-2022,41.8763504
16-03-2022,43.57720947
17-03-2022,44.05382156
18-03-2022,44.3435173
21-03-2022,44.2874527
22-03-2022,45.22197723
23-03-2022,45.10983658
24-03-2022,48.24051666
25-03-2022,48.43676376
28-03-2022,48.1377182
29-03-2022,48.82927322
30-03-2022,48.06295776
31-03-2022,46.31538391
01-04-2022,44.96031189
04-04-2022,45.9789505
05-04-2022,44.97900009
06-04-2022,44.42762375
07-04-2022,44.44631577
08-04-2022,43.94166565
11-04-2022,43.52112961
12-04-2022,43.45571136
13-04-2022,43.93232727
14-04-2022,42.68005371
18-04-2022,43.58654785
19-04-2022,44.79209137
20-04-2022,44.96031189
21-04-2022,44.39024734
22-04-2022,43.49309921
25-04-2022,43.9790535
26-04-2022,42.53987503
27-04-2022,42.25951385
28-04-2022,43.7734642
29-04-2022,40.73622894
02-05-2022,42.01654053
03-05-2022,42.10998917
04-05-2022,43.49309921
05-05-2022,42.0095787
06-05-2022,41.72700119
09-05-2022,40.56843948
10-05-2022,41.45384598
11-05-2022,40.34238052
12-05-2022,40.3517952
13-05-2022,41.06765747
16-05-2022,40.57785797
17-05-2022,41.82118607
18-05-2022,39.89025497
19-05-2022,39.57000732
20-05-2022,39.23091507
23-05-2022,39.56058502
24-05-2022,39.24974442
25-05-2022,39.74897766
26-05-2022,40.95462799
27-05-2022,41.96247864
31-05-2022,41.84002686
01-06-2022,41.54803848
02-06-2022,42.23563385
03-06-2022,40.86985397
06-06-2022,40.82275772
07-06-2022,41.00172043
08-06-2022,38.83530426
09-06-2022,37.68616486
10-06-2022,36.90437317
13-06-2022,35.57627106
14-06-2022,35.72697449
15-06-2022,36.405159
16-06-2022,35.17124557
17-06-2022,34.82273483
21-06-2022,35.53859329
22-06-2022,35.20892334
23-06-2022,35.23717117
24-06-2022,36.36747742
27-06-2022,36.38632202
28-06-2022,35.58568573
29-06-2022,35.12414932
30-06-2022,35.23717117
01-07-2022,34.22933197
05-07-2022,34.55899811
06-07-2022,34.84157562
07-07-2022,35.92477798
08-07-2022,35.78349304
11-07-2022,35.03937531
12-07-2022,35.04878998
13-07-2022,35.04878998
14-07-2022,35.5197525
15-07-2022,36.37690735
18-07-2022,36.46166992
19-07-2022,37.88397217
20-07-2022,38.20423126
21-07-2022,38.2513237
22-07-2022,36.92321396
25-07-2022,36.88553238
26-07-2022,36.69715118
27-07-2022,37.84629059
28-07-2022,37.40359497
29-07-2022,34.20107269
01-08-2022,34.81331253
02-08-2022,33.91849136
03-08-2022,34.39886856
04-08-2022,33.92791748
05-08-2022,33.67102432
08-08-2022,33.66151428
09-08-2022,32.84329224
10-08-2022,33.65200043
11-08-2022,33.86130905
12-08-2022,34.35606003
15-08-2022,34.57488632
16-08-2022,34.43217087
17-08-2022,34.04208755
18-08-2022,34.44168472
19-08-2022,33.66151428
22-08-2022,32.19631577
23-08-2022,32.30097198
24-08-2022,32.21534348
25-08-2022,33.1953125
26-08-2022,31.73962784
29-08-2022,31.34003067
30-08-2022,30.69305992
31-08-2022,30.36957359
01-09-2022,30.21734428
02-09-2022,29.70357704
06-09-2022,28.88534737
07-09-2022,29.1612606
08-09-2022,29.25640106
09-09-2022,29.93191719
12-09-2022,30.02705956
13-09-2022,27.86731911
14-09-2022,27.76266098
15-09-2022,27.43917465
16-09-2022,27.81974792
19-09-2022,28.01003265
20-09-2022,27.55334663
21-09-2022,27.08714676
22-09-2022,26.7065773
23-09-2022,26.1832962
26-09-2022,25.66000557
27-09-2022,25.58389473
28-09-2022,25.81223488
29-09-2022,25.09866333
30-09-2022,24.51829529
03-10-2022,25.66000557
04-10-2022,26.35454941
05-10-2022,26.29746437
06-10-2022,25.85980606
07-10-2022,24.4707222
10-10-2022,23.97598076
11-10-2022,23.82375145
12-10-2022,24.0996666
13-10-2022,25.13671875
14-10-2022,24.65149307
17-10-2022,25.13671875
18-10-2022,24.61343765
19-10-2022,24.73712349
20-10-2022,24.81323433
21-10-2022,25.66000557
24-10-2022,25.85980606
25-10-2022,26.07863426
26-10-2022,25.88834953
27-10-2022,24.99400711
28-10-2022,27.65800476
31-10-2022,27.04909134
01-11-2022,26.92540359
02-11-2022,26.08815002
03-11-2022,26.05960655
04-11-2022,27.19263458
07-11-2022,27.39513206
08-11-2022,27.46263123
09-11-2022,26.53692436
10-11-2022,28.69690895
11-11-2022,29.34297371
14-11-2022,29.26583099
15-11-2022,29.61296844
16-11-2022,28.47512436
17-11-2022,28.82226372
18-11-2022,28.80297852
21-11-2022,27.90620041
22-11-2022,28.75476265
23-11-2022,28.61012268
25-11-2022,28.29191017
28-11-2022,27.70369911
29-11-2022,27.86762619
30-11-2022,28.99583244
01-12-2022,28.7644043
02-12-2022,28.35940933
05-12-2022,28.12798309
06-12-2022,27.57834435
07-12-2022,27.31798935
08-12-2022,27.42406082
09-12-2022,27.23120499
12-12-2022,27.66513062
13-12-2022,27.70369911
14-12-2022,27.25049019
15-12-2022,26.18014145
16-12-2022,25.95835686
19-12-2022,25.83300018
20-12-2022,25.49550819
21-12-2022,25.87157249
22-12-2022,25.04229355
23-12-2022,25.15800476
27-12-2022,25.01336479
28-12-2022,24.62765694
29-12-2022,25.27371979
30-12-2022,25.48586273
03-01-2023,25.77514458
04-01-2023,26.69120789
05-01-2023,26.57549667
06-01-2023,27.70369911
09-01-2023,28.26298332
10-01-2023,28.38833618
11-01-2023,28.78369141
12-01-2023,29.20797729
13-01-2023,29.03440094
17-01-2023,28.54262352
18-01-2023,27.78084183
19-01-2023,27.40477371
20-01-2023,28.17619514
23-01-2023,29.18868828
24-01-2023,28.85119057
25-01-2023,28.63904953
26-01-2023,29.01512146
27-01-2023,27.15406227
30-01-2023,26.95156479
31-01-2023,27.25049019
01-02-2023,28.03155518
02-02-2023,29.11154938
03-02-2023,29.23690224
06-02-2023,28.00222778
07-02-2023,28.35359573
08-02-2023,27.56301498
09-02-2023,27.06523895
10-02-2023,27.13356209
13-02-2023,27.86558151
14-02-2023,27.95342636
15-02-2023,28.15839005
16-02-2023,27.52397537
17-02-2023,26.9481163
21-02-2023,25.43527412
22-02-2023,24.85941696
23-02-2023,24.99606323
24-02-2023,24.53733063
27-02-2023,24.30308342
28-02-2023,24.33236313
01-03-2023,24.72277451
02-03-2023,25.57192039
03-03-2023,25.76712608
06-03-2023,25.3669529
07-03-2023,24.9179821
08-03-2023,25.35719299
09-03-2023,25.80616951
10-03-2023,26.56746483
13-03-2023,26.30393791
14-03-2023,27.33852768
15-03-2023,27.72893906
16-03-2023,29.45651054
17-03-2023,29.09537697
20-03-2023,28.46096039
21-03-2023,27.77773857
22-03-2023,27.45564842
23-03-2023,28.33407593
24-03-2023,28.65616608
27-03-2023,28.48048019
28-03-2023,28.58784294
29-03-2023,30.76438522
30-03-2023,31.32071877
31-03-2023,31.88681412
03-04-2023,32.10154343
04-04-2023,32.3065033
05-04-2023,32.04298401
06-04-2023,32.0234642
10-04-2023,31.74040794
11-04-2023,31.57448196
12-04-2023,31.25239754
13-04-2023,31.35976028
14-04-2023,31.12551498
17-04-2023,31.36951828
18-04-2023,31.06695175
19-04-2023,30.40325546
20-04-2023,30.12020874
21-04-2023,29.57362938
24-04-2023,28.9489727
25-04-2023,28.18767166
26-04-2023,28.35359573
27-04-2023,29.14417839
28-04-2023,30.31541252
01-05-2023,29.57362938
02-05-2023,29.05633926
03-05-2023,29.91524124
04-05-2023,30.61595535
05-05-2023,30.3709507
08-05-2023,30.15534973
09-05-2023,29.49873161
10-05-2023,29.37132645
11-05-2023,28.28350067
12-05-2023,28.37170219
15-05-2023,29.20472527
16-05-2023,28.63630867
17-05-2023,28.29330254
18-05-2023,29.08712006
19-05-2023,29.33212662
22-05-2023,29.67513657
23-05-2023,28.92051697
24-05-2023,28.42070198
25-05-2023,26.85266304
26-05-2023,28.42070198
30-05-2023,29.39093018
31-05-2023,30.81196213
01-06-2023,30.50815392
02-06-2023,30.68455887
05-06-2023,29.26352501
06-06-2023,30.34155083
07-06-2023,30.655159
08-06-2023,31.18437195
09-06-2023,30.71395874
12-06-2023,32.40940475
13-06-2023,33.23262024
14-06-2023,34.86926651
15-06-2023,35.1044693
16-06-2023,35.64347839
20-06-2023,34.30084991
21-06-2023,32.24279785
22-06-2023,32.05659485
23-06-2023,32.34079742
26-06-2023,32.67400742
27-06-2023,33.41882706
28-06-2023,32.89941406
29-06-2023,32.25260162
30-06-2023,32.7720108
03-07-2023,32.94841766
05-07-2023,31.86059189
06-07-2023,31.33137512
07-07-2023,31.21377373
10-07-2023,32.08599472
11-07-2023,32.63480377
12-07-2023,33.30122375
13-07-2023,33.19342041
14-07-2023,32.4878006
17-07-2023,33.68343353
18-07-2023,33.81084061
19-07-2023,33.77163315
20-07-2023,32.7034111
21-07-2023,33.3404274
24-07-2023,32.95821762
25-07-2023,33.41882706
26-07-2023,33.67363739
27-07-2023,33.85983658
28-07-2023,36.0942955
31-07-2023,35.0554657
01-08-2023,35.08486557
02-08-2023,33.70303345
03-08-2023,34.17344284
04-08-2023,34.56195068
07-08-2023,34.65046692
08-08-2023,34.44392395
09-08-2023,33.71609497
10-08-2023,34.10951614
11-08-2023,34.31606293
14-08-2023,35.09306717
15-08-2023,34.19803619
16-08-2023,32.9784317
17-08-2023,32.04405975
18-08-2023,32.21126556
21-08-2023,32.59484863
22-08-2023,32.34896469
23-08-2023,33.42103195
24-08-2023,32.05389404
25-08-2023,32.70304108
28-08-2023,33.06695175
29-08-2023,33.74560165
30-08-2023,33.96198273
31-08-2023,34.56195068
01-09-2023,36.00776672
05-09-2023,36.10612488
06-09-2023,36.3716774
07-09-2023,37.55194473
08-09-2023,37.38473892
11-09-2023,37.9552002
12-09-2023,38.22075272
13-09-2023,38.07322311
14-09-2023,38.03387833
15-09-2023,37.2568779
18-09-2023,37.36506653
19-09-2023,35.74220657
20-09-2023,34.11935043
21-09-2023,34.08000946
22-09-2023,33.61774063
25-09-2023,33.72592926
26-09-2023,33.27349854
27-09-2023,34.04066849
28-09-2023,34.60128784
29-09-2023,34.96520233
02-10-2023,34.87668228
03-10-2023,35.10289764
04-10-2023,35.33895493
05-10-2023,35.29961014
06-10-2023,35.59466934
09-10-2023,35.46681595
10-10-2023,35.83073044
11-10-2023,36.27333069
12-10-2023,36.23398209
13-10-2023,35.3782959
16-10-2023,35.95859146
17-10-2023,35.46681595
18-10-2023,35.0537262
19-10-2023,35.08322906
20-10-2023,34.3455658
23-10-2023,33.29317093
24-10-2023,34.02099609
25-10-2023,32.28995132
26-10-2023,31.9850502
27-10-2023,34.95536804
30-10-2023,35.10289764
31-10-2023,35.89957809
01-11-2023,36.67658234
02-11-2023,37.0798378
03-11-2023,37.51259995
06-11-2023,37.44845963
07-11-2023,38.25762177
08-11-2023,37.41885376
09-11-2023,37.30044174
10-11-2023,38.34643173
13-11-2023,37.72475433
14-11-2023,38.88916397
15-11-2023,40.07330704
16-11-2023,42.77709198
17-11-2023,43.23101425
20-11-2023,44.14872742
21-11-2023,43.06326294
22-11-2023,43.09286118
24-11-2023,43.37902832
27-11-2023,43.49745178
28-11-2023,43.64546204
29-11-2023,44.34608078
30-11-2023,44.10925293
01-12-2023,43.16193771
04-12-2023,41.79030609
05-12-2023,41.36598969
06-12-2023,40.72458267
07-12-2023,41.59295654
08-12-2023,42.13568497
11-12-2023,43.95136642
12-12-2023,43.45797348
13-12-2023,43.98096848
14-12-2023,44.58290863
15-12-2023,45.54995728
18-12-2023,45.0861702
19-12-2023,46.04335022
20-12-2023,45.15523911
21-12-2023,46.45780182
22-12-2023,47.36563873
26-12-2023,49.83260345
27-12-2023,50.08916473
28-12-2023,49.72405243
29-12-2023,49.58590317
02-01-2024,47.16827774
03-01-2024,46.42819595
04-01-2024,46.2505722
05-01-2024,46.27030945
08-01-2024,47.80969238
09-01-2024,47.41497803
10-01-2024,46.84264374
11-01-2024,47.01039886
12-01-2024,46.49726486
16-01-2024,46.43806076
17-01-2024,45.45127869
18-01-2024,46.12229538
19-01-2024,47.51365662
22-01-2024,47.58273315
23-01-2024,48.24387741
24-01-2024,48.44123077
25-01-2024,48.89515686
26-01-2024,43.07313156
29-01-2024,43.2606163
30-01-2024,42.35277176
31-01-2024,42.51066589
01-02-2024,42.7869606
02-02-2024,42.03700256
05-02-2024,42.20475769
06-02-2024,42.29877853
07-02-2024,42.33836365
08-02-2024,42.06125641
09-02-2024,42.86289597
12-02-2024,43.57545853
13-02-2024,42.71444321
14-02-2024,43.73380661
15-02-2024,43.59525299
16-02-2024,43.06082916
20-02-2024,44.06040192
21-02-2024,43.02124023
22-02-2024,42.53630066
23-02-2024,42.54619598
26-02-2024,42.54619598
27-02-2024,42.28887939
28-02-2024,41.55652237
29-02-2024,42.60557556
01-03-2024,43.36762619
04-03-2024,45.13914871
05-03-2024,42.71444321
06-03-2024,44.05050278
07-03-2024,45.67357635
08-03-2024,43.54576874
11-03-2024,44.39689255
12-03-2024,44.77296829
13-03-2024,42.78371811
14-03-2024,42.30867386
15-03-2024,42.19980621
18-03-2024,42.26908493
19-03-2024,41.61589813
20-03-2024,41.76435471
21-03-2024,41.98208237
22-03-2024,42.13053513
25-03-2024,41.39817429
26-03-2024,41.55652237
27-03-2024,43.31814575
28-03-2024,43.71401215
01-04-2024,44.06040192
02-04-2024,43.48638916
03-04-2024,39.91365814
04-04-2024,39.31985092
05-04-2024,38.31037903
08-04-2024,37.58791733
09-04-2024,37.9343071
10-04-2024,36.81596756
11-04-2024,37.24153137
